Order ID,Order Date,Ship Mode,Customer Name,Segment,Country,City,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2016-134516,9/20/2016,Standard Class,Filia McAdams,Corporate,United States,Greensboro,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2,0.2,1.068
CA-2016-134516,9/20/2016,Standard Class,Filia McAdams,Corporate,United States,Greensboro,South,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",98.392,1,0.2,-11.0691
CA-2017-125745,6/30/2017,Standard Class,Darrin Van Huff,Corporate,United States,Memphis,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,2,0.2,5.368
US-2016-124163,9/25/2016,Standard Class,Steve Chapman,Corporate,United States,La Crosse,Central,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",201.96,2,0.0,50.49
US-2016-124163,9/25/2016,Standard Class,Steve Chapman,Corporate,United States,La Crosse,Central,FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,68.64,11,0.0,17.16
CA-2014-126683,9/29/2014,Second Class,Paul Prost,Home Office,United States,Seattle,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0.0,2.9568
CA-2014-126683,9/29/2014,Second Class,Paul Prost,Home Office,United States,Seattle,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",2348.82,9,0.0,399.2994
CA-2017-148810,6/26/2017,Standard Class,Dan Reichenbach,Corporate,United States,Miami,South,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,273.552,3,0.2,-13.6776
US-2016-146066,8/21/2016,Second Class,Rick Bensley,Home Office,United States,Philadelphia,East,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",815.292,9,0.4,-339.705
CA-2014-127614,2/11/2014,Standard Class,Natalie Fritzler,Consumer,United States,Chesapeake,South,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1256.22,6,0.0,75.3732
CA-2017-113208,3/26/2017,Standard Class,Michelle Lonsdale,Corporate,United States,Dearborn,Central,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",60.84,3,0.0,23.1192
CA-2014-154893,12/21/2014,Standard Class,Gary McGarr,Consumer,United States,San Diego,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76,6,0.2,149.148
CA-2014-154893,12/21/2014,Standard Class,Gary McGarr,Consumer,United States,San Diego,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,3,0.2,35.76
CA-2016-127985,4/1/2016,Second Class,Daniel Byrd,Home Office,United States,Columbus,South,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,7.04,4,0.0,3.0976
CA-2017-127117,4/14/2017,Standard Class,Harry Marie,Corporate,United States,Morristown,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,74.45,5,0.0,20.1015
CA-2015-104241,1/4/2015,Standard Class,Andrew Gjertsen,Corporate,United States,Alexandria,South,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,192.22,14,0.0,69.1992
CA-2017-142342,7/17/2017,Second Class,Anthony Johnson,Corporate,United States,Apple Valley,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.165,5,0.15,210.735
CA-2016-145261,12/18/2016,First Class,Adrian Hane,Home Office,United States,Salem,West,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",377.45,5,0.5,-264.215
CA-2016-108875,9/24/2016,Standard Class,Craig Leslie,Home Office,United States,Aurora,West,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,21.44,2,0.2,7.504
CA-2015-141012,6/9/2015,Second Class,Trudy Glocke,Consumer,United States,Pocatello,West,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,355.36,4,0.0,92.3936
CA-2014-126802,12/29/2014,Standard Class,Zuschuss Carroll,Consumer,United States,Chicago,Central,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,38.976,3,0.6,-50.6688
CA-2014-131541,7/28/2014,Same Day,Chloris Kastensmidt,Consumer,United States,Apopka,South,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",129.888,6,0.2,12.9888
CA-2015-119550,12/26/2015,Standard Class,Roger Barcio,Home Office,United States,Houston,Central,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",275.058,3,0.3,-90.3762
US-2015-138093,12/10/2015,Standard Class,Kalyca Meade,Corporate,United States,Baltimore,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,542.94,3,0.0,141.1644
CA-2016-126165,5/5/2016,Second Class,Amy Hunt,Consumer,United States,San Francisco,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2,0.2,-1.7772
US-2014-123519,12/14/2014,Standard Class,Sung Shariari,Consumer,United States,Marion,East,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,136.53,1,0.4,-52.3365
US-2015-160857,5/8/2015,Standard Class,Natalie Webber,Consumer,United States,New York City,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,79.44,3,0.0,30.1872
US-2015-160857,5/8/2015,Standard Class,Natalie Webber,Consumer,United States,New York City,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",127.764,2,0.1,21.294
CA-2017-117324,12/8/2017,Standard Class,Jeremy Pistek,Consumer,United States,Madison,Central,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",459.92,4,0.0,41.3928
CA-2017-143574,6/29/2017,First Class,Dan Reichenbach,Corporate,United States,Milford,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",638.82,9,0.0,185.2578
CA-2017-143574,6/29/2017,First Class,Dan Reichenbach,Corporate,United States,Milford,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",25.16,2,0.0,8.5544
CA-2014-148614,1/20/2014,Standard Class,Mark Van Huff,Consumer,United States,Los Angeles,West,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,2,0.0,5.79
US-2017-147886,3/28/2017,First Class,Dave Hallsten,Corporate,United States,Fairfield,West,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,26.48,1,0.0,10.0624
US-2017-147886,3/28/2017,First Class,Dave Hallsten,Corporate,United States,Fairfield,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,21.56,7,0.0,6.8992
CA-2014-145800,5/30/2014,Standard Class,Shahid Shariari,Consumer,United States,Buffalo Grove,Central,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,355.455,3,0.5,-184.8366
CA-2016-118514,2/3/2016,Standard Class,Liz Carlisle,Consumer,United States,Richmond,South,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,0.0,225.264
CA-2015-119634,8/11/2015,Standard Class,Barry Weirich,Consumer,United States,Raleigh,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",46.152,3,0.2,12.1149
CA-2017-158169,8/12/2017,First Class,Justin MacKendrick,Consumer,United States,Lake Forest,West,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,54.92,4,0.0,19.7712
CA-2015-162047,11/3/2015,First Class,Fred Hopkins,Corporate,United States,Long Beach,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1448.82,10,0.1,209.274
CA-2015-103835,9/24/2015,Standard Class,Shaun Chance,Corporate,United States,Los Angeles,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3,0.0,4.6221
CA-2016-142398,4/12/2016,Standard Class,Beth Paige,Consumer,United States,Los Angeles,West,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,638.288,7,0.2,-31.9144
CA-2014-105270,11/11/2014,Standard Class,Arthur Prichep,Consumer,United States,Los Angeles,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,112.648,1,0.2,11.2648
CA-2017-141117,10/2/2017,Standard Class,Juliana Krohn,Consumer,United States,Springfield,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,217.764,6,0.7,-384.7164
CA-2017-115070,4/10/2017,Second Class,Mitch Gastineau,Corporate,United States,Jacksonville,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,12.32,5,0.2,1.848
CA-2017-140186,9/29/2017,First Class,Patrick Gardner,Consumer,United States,Bakersfield,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",72.784,1,0.2,0.0
CA-2017-140186,9/29/2017,First Class,Patrick Gardner,Consumer,United States,Bakersfield,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0.0,15.525
CA-2014-124856,9/29/2014,Second Class,Lisa DeCherney,Consumer,United States,New York City,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",117.36,4,0.0,36.3816
CA-2014-166716,8/20/2014,Second Class,Craig Reiter,Consumer,United States,Chicago,Central,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",421.372,2,0.3,-6.0196
CA-2017-113873,11/13/2017,Standard Class,Katrina Edelman,Corporate,United States,Dallas,Central,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",205.9992,3,0.32,-27.2646
CA-2016-125017,2/6/2016,Standard Class,Karen Bern,Corporate,United States,Chattanooga,South,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",132.224,4,0.2,-18.1808
US-2015-163279,3/22/2015,Standard Class,Justin Deggeller,Corporate,United States,San Diego,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0.0,15.6332
CA-2017-117632,5/12/2017,Standard Class,Charles Sheldon,Corporate,United States,San Francisco,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",285.48,5,0.2,-10.7055
CA-2017-161067,9/3/2017,Second Class,Katrina Bavinger,Home Office,United States,New York City,East,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,90.801,1,0.1,14.1246
CA-2017-161067,9/3/2017,Second Class,Katrina Bavinger,Home Office,United States,New York City,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,181.764,2,0.1,-8.0784
CA-2016-122063,12/3/2016,Standard Class,Michael Moore,Consumer,United States,Richmond,Central,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,581.96,2,0.0,104.7528
CA-2016-122063,12/3/2016,Standard Class,Michael Moore,Consumer,United States,Richmond,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",29.98,1,0.0,8.0946
CA-2016-142895,7/21/2016,Standard Class,Beth Paige,Consumer,United States,Concord,South,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",363.92,5,0.2,0.0
CA-2015-134992,9/22/2015,Second Class,Michael Grace,Home Office,United States,Arlington,South,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",47.98,2,0.0,11.0354
CA-2015-126725,11/17/2015,Standard Class,Brian Stugart,Consumer,United States,San Diego,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4,0.0,29.1456
CA-2015-126725,11/17/2015,Standard Class,Brian Stugart,Consumer,United States,San Diego,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,225.568,2,0.2,2.8196
CA-2015-126725,11/17/2015,Standard Class,Brian Stugart,Consumer,United States,San Diego,West,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,36.6,3,0.0,15.372
CA-2015-121783,11/10/2015,Standard Class,Philisse Overcash,Home Office,United States,Roseville,Central,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,29.22,3,0.0,12.8568
CA-2015-112214,8/5/2015,Standard Class,Anna Hberlin,Corporate,United States,Dallas,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5,0.6,-11.439
US-2017-153255,9/3/2017,Second Class,Joe Kamberova,Consumer,United States,Concord,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,2,0.15,14.098
CA-2015-108119,11/1/2015,Standard Class,MaryBeth Skach,Consumer,United States,Conway,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",301.96,2,0.0,45.294
US-2014-117968,8/5/2014,Second Class,Ricardo Sperren,Corporate,United States,Meriden,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,1133.35,5,0.0,294.671
CA-2016-152247,11/7/2016,Standard Class,Michelle Arnett,Home Office,United States,Cheyenne,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.136,4,0.2,100.196
CA-2016-128223,6/14/2016,Same Day,Ed Braxton,Corporate,United States,Anaheim,West,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1293.488,7,0.2,80.843
CA-2016-154235,9/24/2016,Standard Class,Ruben Dartt,Consumer,United States,Bloomington,Central,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0.0,21.7515
CA-2016-133935,9/18/2016,Standard Class,Jane Waco,Corporate,United States,San Diego,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098
CA-2016-133935,9/18/2016,Standard Class,Jane Waco,Corporate,United States,San Diego,West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",885.528,9,0.2,-99.6219
CA-2016-136301,3/13/2016,Second Class,Edward Hooks,Corporate,United States,San Francisco,West,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",28.28,2,0.0,7.3528
CA-2016-167682,4/3/2016,Standard Class,Zuschuss Donatelli,Consumer,United States,Richmond,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,4,0.0,22.0472
CA-2016-159639,11/27/2016,Standard Class,Pamela Coakley,Corporate,United States,Westfield,East,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3,0.0,10.4148
US-2016-113985,12/2/2016,Standard Class,Keith Dawkins,Corporate,United States,San Jose,West,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",14.52,3,0.0,5.6628
US-2015-126977,9/17/2015,Standard Class,Peter Fuller,Consumer,United States,New York City,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,199.764,2,0.1,8.8784
US-2015-126977,9/17/2015,Standard Class,Peter Fuller,Consumer,United States,New York City,East,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4228.704,6,0.2,158.5764
US-2015-126977,9/17/2015,Standard Class,Peter Fuller,Consumer,United States,New York City,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,2003.92,5,0.2,-25.049
CA-2016-130288,11/26/2016,Second Class,Dean Katz,Corporate,United States,New York City,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.176,2,0.4,-120.0508
US-2014-118997,4/8/2014,Standard Class,Ruben Ausman,Corporate,United States,Decatur,South,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1215.92,8,0.0,316.1392
CA-2014-114314,10/11/2014,Standard Class,Dorothy Badders,Corporate,United States,Fayetteville,South,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,8.92,4,0.0,3.9248
US-2017-169551,7/7/2017,First Class,Rob Lucas,Consumer,United States,Philadelphia,East,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,87.21,3,0.5,-45.3492
CA-2016-103107,7/4/2016,Same Day,Rick Bensley,Home Office,United States,Seattle,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,0.0,8.636
CA-2014-104178,8/25/2014,Standard Class,Janet Molinari,Corporate,United States,Los Angeles,West,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",6.28,1,0.0,2.6376
CA-2014-155796,11/11/2014,Second Class,Tom Stivers,Corporate,United States,Reading,East,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",23.968,2,0.2,7.7896
CA-2014-155796,11/11/2014,Second Class,Tom Stivers,Corporate,United States,Reading,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",521.96,4,0.5,-250.5408
CA-2016-127138,3/12/2016,Second Class,Dean Katz,Corporate,United States,San Francisco,West,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,770.352,3,0.2,77.0352
CA-2017-150602,2/9/2017,Second Class,Marina Lichtenstein,Corporate,United States,Los Angeles,West,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,0.0,6.5472
CA-2014-141726,7/20/2014,First Class,Charles Crestani,Consumer,United States,San Diego,West,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,43.02,3,0.0,15.4872
CA-2017-115105,2/6/2017,Standard Class,Bryan Davis,Consumer,United States,New York City,East,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",240.784,1,0.2,30.098
CA-2014-117765,9/7/2014,Standard Class,Rick Bensley,Home Office,United States,Tulsa,Central,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,429.9,5,0.0,111.774
CA-2014-117765,9/7/2014,Standard Class,Rick Bensley,Home Office,United States,Tulsa,Central,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",161.96,2,0.0,45.3488
CA-2016-163776,7/19/2016,Standard Class,Joy Smith,Consumer,United States,Hattiesburg,South,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58,6,0.0,76.0878
CA-2016-163776,7/19/2016,Standard Class,Joy Smith,Consumer,United States,Hattiesburg,South,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,504.9,5,0.0,126.225
US-2017-163300,9/15/2017,Standard Class,Erica Smith,Consumer,United States,Los Angeles,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752,3,0.2,-20.7846
CA-2016-162187,12/11/2016,Same Day,Noel Staavos,Corporate,United States,Columbus,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",458.43,5,0.3,-137.529
CA-2016-162187,12/11/2016,Same Day,Noel Staavos,Corporate,United States,Columbus,East,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59,3,0.4,-147.8655
US-2014-112991,12/10/2014,Standard Class,Sally Hughsby,Corporate,United States,Caldwell,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,338.352,3,0.2,4.2294
CA-2014-124079,12/13/2014,Standard Class,Randy Ferguson,Corporate,United States,Phoenix,West,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",87.96,3,0.2,7.6965
CA-2017-107244,9/7/2017,Standard Class,Allen Goldenen,Consumer,United States,Los Angeles,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,0.0,8.2992
CA-2015-100657,11/2/2015,Standard Class,Scot Wooten,Consumer,United States,Troy,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",109.764,2,0.1,8.5372
CA-2017-129028,4/1/2017,First Class,George Bell,Corporate,United States,Florence,South,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0.0,21.7515
CA-2014-102652,4/6/2014,Standard Class,Andy Yotov,Corporate,United States,Los Angeles,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0.0,15.6332
CA-2014-102652,4/6/2014,Standard Class,Andy Yotov,Corporate,United States,Los Angeles,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,0.0,12.9129
US-2017-152492,7/6/2017,Same Day,Angele Hood,Consumer,United States,Miami,South,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,239.24,1,0.2,23.924
CA-2016-101168,12/25/2016,Standard Class,Saphhira Shifley,Corporate,United States,Nashua,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,0.0,6.5472
CA-2015-130253,12/14/2015,Standard Class,Paul Prost,Home Office,United States,Los Angeles,West,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",15.24,3,0.0,5.1816
CA-2016-131205,9/4/2016,Standard Class,Anna Andreadi,Consumer,United States,Georgetown,South,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0.0,16.614
CA-2016-117912,2/4/2016,Standard Class,Tracy Blumstein,Consumer,United States,Sierra Vista,West,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,2,0.2,3.9512
CA-2017-145702,5/19/2017,Second Class,Adam Hart,Corporate,United States,Knoxville,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.352,3,0.2,-35.3646
CA-2015-113215,9/3/2015,Standard Class,Cathy Prescott,Corporate,United States,Tucson,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",238.152,3,0.2,89.307
CA-2016-154662,6/9/2016,Standard Class,Benjamin Farhat,Home Office,United States,Minneapolis,Central,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",692.94,3,0.0,173.235
CA-2016-124016,9/23/2016,Second Class,Joni Sundaresam,Home Office,United States,Lancaster,East,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",28.0,4,0.2,7.7
CA-2017-166695,5/20/2017,Standard Class,Chuck Clark,Home Office,United States,Lakewood,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",518.272,8,0.2,-97.176
CA-2017-166695,5/20/2017,Standard Class,Chuck Clark,Home Office,United States,Lakewood,West,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,6.98,1,0.0,3.3504
CA-2016-151561,9/1/2016,Standard Class,Patrick Gardner,Consumer,United States,New York City,East,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82,3,0.0,61.3824
US-2014-165589,2/18/2014,Same Day,Troy Blackwell,Consumer,United States,Lubbock,Central,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,5,0.6,-11.322
CA-2015-114048,12/14/2015,Standard Class,Eric Hoffmann,Consumer,United States,Costa Mesa,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,29.22,3,0.0,12.8568
CA-2017-100111,9/20/2017,Standard Class,Seth Vernon,Consumer,United States,New York City,East,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,272.646,3,0.1,18.1764
CA-2017-100111,9/20/2017,Standard Class,Seth Vernon,Consumer,United States,New York City,East,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",80.991,1,0.1,8.0991
CA-2017-100111,9/20/2017,Standard Class,Seth Vernon,Consumer,United States,New York City,East,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.127,11,0.1,609.7157
CA-2017-100111,9/20/2017,Standard Class,Seth Vernon,Consumer,United States,New York City,East,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41,5,0.1,375.735
US-2017-132381,8/22/2017,First Class,Dean percer,Home Office,United States,Philadelphia,East,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,314.532,2,0.4,-83.8752
CA-2016-124590,11/12/2016,Standard Class,Susan Pistek,Consumer,United States,Parma,East,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1474.802,7,0.3,-21.0686
CA-2016-124590,11/12/2016,Standard Class,Susan Pistek,Consumer,United States,Parma,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1537.074,9,0.3,0.0
CA-2016-124590,11/12/2016,Standard Class,Susan Pistek,Consumer,United States,Parma,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,449.372,2,0.3,-12.8392
CA-2017-143378,9/19/2017,Standard Class,Justin Ritter,Corporate,United States,Springfield,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",409.216,8,0.2,61.3824
CA-2017-143378,9/19/2017,Standard Class,Justin Ritter,Corporate,United States,Springfield,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,72.588,2,0.7,-128.2388
CA-2016-124100,3/31/2016,Standard Class,Erica Hackney,Consumer,United States,New York City,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",327.996,6,0.1,54.666
CA-2014-163447,12/27/2014,Standard Class,Thomas Brumley,Home Office,United States,New York City,East,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",767.214,14,0.1,161.9674
CA-2016-148096,8/16/2016,First Class,Anthony O'Donnell,Corporate,United States,Los Angeles,West,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",161.28,2,0.2,12.096
CA-2014-131247,3/30/2014,Standard Class,Guy Armstrong,Consumer,United States,San Francisco,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2,0.15,-12.098
